dataset,image_id,label,prob_e6c,prob_e20,prob_e21,e20_vs_e21_transition,e6c_vs_e21_transition,generator,device_family
E19_Smartphone_Benchmark,e19_ai_002_wa,AI,0.341796875,0.734375,0.95458984375,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_003_wa,AI,0.29296875,0.0273284912109375,0.52294921875,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_004_wa,AI,0.0240936279296875,0.2430419921875,0.6357421875,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_005_wa,AI,0.02001953125,0.48876953125,0.95361328125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_006_wa,AI,0.171630859375,0.0221099853515625,0.334716796875,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_007_wa,AI,0.0240478515625,0.031982421875,0.63330078125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_008_wa,AI,0.0010166168212890625,0.70458984375,0.96630859375,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_009_wa,AI,0.0090179443359375,0.8466796875,0.966796875,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_010_wa,AI,0.032958984375,0.1490478515625,0.830078125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_011_wa,AI,0.024566650390625,0.01306915283203125,0.54345703125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_012_wa,AI,0.60400390625,0.1878662109375,0.56640625,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_013_wa,AI,0.070068359375,0.006122589111328125,0.544921875,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_014_wa,AI,0.042572021484375,0.036346435546875,0.50537109375,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_015_wa,AI,0.11029052734375,0.41748046875,0.640625,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_016_wa,AI,0.5703125,0.53662109375,0.98095703125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_017_wa,AI,0.0238189697265625,0.572265625,0.41162109375,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_018_wa,AI,0.06256103515625,0.0743408203125,0.70068359375,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_019_wa,AI,0.0144500732421875,0.48486328125,0.82568359375,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_020_wa,AI,0.1578369140625,0.90625,0.978515625,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_021_wa,AI,0.5458984375,0.49755859375,0.96435546875,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_022_wa,AI,0.47314453125,0.9931640625,0.99853515625,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_023_wa,AI,0.7177734375,0.91650390625,0.90966796875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_024_wa,AI,0.01837158203125,0.76318359375,0.70556640625,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_025_wa,AI,0.06878662109375,0.904296875,0.69189453125,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_026_wa,AI,0.01312255859375,0.47900390625,0.65625,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_027_wa,AI,0.2218017578125,0.8564453125,0.9765625,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_028_wa,AI,0.11163330078125,0.89208984375,0.0,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_029_wa,AI,0.80322265625,0.7109375,0.974609375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_030_wa,AI,0.0169830322265625,0.537109375,0.81591796875,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_031_raw,AI,0.85693359375,0.814453125,0.923828125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_032_raw,AI,0.0279083251953125,0.9033203125,0.54541015625,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_033_raw,AI,0.99560546875,0.998046875,0.99853515625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_034_raw,AI,0.28662109375,0.3544921875,0.951171875,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_035_raw,AI,0.026458740234375,0.2666015625,0.1688232421875,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_036_raw,AI,5.3882598876953125e-05,0.0010042190551757812,0.00015473365783691406,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_037_raw,AI,0.74462890625,0.75341796875,0.97314453125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_038_raw,AI,0.0616455078125,0.943359375,0.994140625,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_039_raw,AI,0.0830078125,0.26220703125,0.090576171875,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_040_raw,AI,0.181396484375,0.86865234375,0.40576171875,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_041_raw,AI,0.9990234375,0.99658203125,1.0,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_042_raw,AI,0.99951171875,0.99853515625,0.99951171875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_043_raw,AI,0.9921875,0.94482421875,0.99365234375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_044_raw,AI,0.9990234375,0.99951171875,0.99755859375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_045_raw,AI,0.935546875,0.97412109375,0.96923828125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_046_raw,AI,0.9990234375,0.99951171875,0.99853515625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_047_raw,AI,0.09637451171875,0.451904296875,0.82275390625,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_048_raw,AI,0.94873046875,0.99169921875,0.982421875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_049_raw,AI,0.447509765625,0.1949462890625,0.96728515625,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_050_raw,AI,0.83154296875,0.98583984375,0.998046875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_051_raw,AI,0.9228515625,0.99853515625,0.99951171875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_052_raw,AI,0.9990234375,1.0,0.99951171875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_053_raw,AI,0.91064453125,0.97216796875,0.939453125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_054_raw,AI,0.9794921875,0.939453125,0.998046875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_055_raw,AI,0.98046875,0.935546875,0.994140625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_056_raw,AI,0.994140625,0.9697265625,0.98876953125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_057_raw,AI,0.98291015625,0.9814453125,0.97900390625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_058_raw,AI,0.9443359375,0.98779296875,1.0,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_059_raw,AI,0.34423828125,0.34716796875,0.99658203125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_060_raw,AI,0.91748046875,0.796875,0.998046875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Midjourney (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_061_raw,AI,0.986328125,0.92138671875,0.91796875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_062_raw,AI,0.99072265625,0.974609375,0.9228515625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_063_raw,AI,0.9833984375,0.9912109375,0.92236328125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_064_raw,AI,0.75830078125,0.9814453125,0.97119140625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_065_raw,AI,0.904296875,1.0,1.0,PREV_correct__CURR_correct,PREV_correct__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_066_raw,AI,0.9755859375,0.9111328125,0.9814453125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_067_raw,AI,0.2325439453125,0.378173828125,0.79931640625,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_068_raw,AI,0.9501953125,0.978515625,0.98681640625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_069_raw,AI,0.98876953125,0.9794921875,0.99755859375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_070_raw,AI,0.77783203125,0.857421875,0.79833984375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_071_raw,AI,0.19287109375,0.986328125,0.927734375,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_072_raw,AI,0.2130126953125,0.9853515625,0.0,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_073_raw,AI,0.9833984375,0.89013671875,0.9990234375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_074_raw,AI,0.90673828125,0.9970703125,0.99853515625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_075_raw,AI,0.11737060546875,0.9375,0.9404296875,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_076_raw,AI,0.012725830078125,0.96728515625,0.91455078125,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_077_raw,AI,0.994140625,0.8544921875,0.76318359375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_078_raw,AI,0.5986328125,0.9326171875,0.85400390625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_079_raw,AI,0.9833984375,0.63134765625,0.9091796875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_080_raw,AI,0.192138671875,0.7998046875,0.7412109375,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_081_raw,AI,0.9990234375,0.974609375,0.99951171875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_082_raw,AI,0.93408203125,0.95166015625,0.978515625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_083_raw,AI,0.82373046875,0.9462890625,0.306884765625,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_084_raw,AI,0.8359375,0.94580078125,0.99267578125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_085_raw,AI,0.673828125,0.361328125,0.7705078125,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_086_raw,AI,0.97509765625,0.98388671875,0.919921875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_087_raw,AI,0.1622314453125,0.9921875,0.96728515625,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_088_raw,AI,0.6748046875,0.93798828125,0.9931640625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_089_raw,AI,0.8408203125,0.673828125,0.99462890625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_090_raw,AI,0.99853515625,0.9921875,0.9990234375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_091_raw,AI,0.7509765625,0.96435546875,0.6630859375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_092_raw,AI,0.99853515625,0.9970703125,0.99951171875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_093_raw,AI,0.420654296875,0.94091796875,0.96728515625,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_094_raw,AI,0.9912109375,0.9853515625,0.99658203125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_095_raw,AI,0.99755859375,0.98193359375,0.9990234375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_096_raw,AI,0.21240234375,0.9921875,0.98681640625,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_097_raw,AI,0.0738525390625,0.435302734375,0.1773681640625,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_098_raw,AI,0.97412109375,0.3525390625,0.96728515625,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_099_raw,AI,0.99365234375,0.9990234375,1.0,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_Smartphone_Benchmark,e19_ai_100_raw,AI,0.76171875,0.95068359375,0.9951171875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19_WhatsApp_Subset,e19_real_phone_001_wa,Real,0.0011425018310546875,0.09185791015625,0.171875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_002_wa,Real,0.98828125,0.007175445556640625,0.92041015625,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_003_wa,Real,0.58154296875,0.037200927734375,0.939453125,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_004_wa,Real,0.4873046875,0.01337432861328125,0.86328125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_005_wa,Real,0.10284423828125,0.011871337890625,0.580078125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_006_wa,Real,0.1519775390625,0.6064453125,0.62646484375,PREV_wrong__CURR_wrong,PREV_correct__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_007_wa,Real,0.00034332275390625,0.322265625,0.469482421875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_008_wa,Real,0.5400390625,0.01302337646484375,0.422119140625,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_009_wa,Real,0.94140625,0.005535125732421875,0.70849609375,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_010_wa,Real,0.974609375,0.0008039474487304688,0.9326171875,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_011_wa,Real,0.001720428466796875,0.144775390625,0.67578125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_012_wa,Real,0.05194091796875,0.0045928955078125,0.0112457275390625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_013_wa,Real,0.921875,0.006511688232421875,0.970703125,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_014_wa,Real,0.00511932373046875,0.01322174072265625,1.9252300262451172e-05,PREV_correct__CURR_correct,PREV_correct__CURR_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_015_wa,Real,0.03460693359375,0.00861358642578125,0.52783203125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_016_wa,Real,0.5615234375,0.03155517578125,0.9736328125,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_017_wa,Real,0.94091796875,0.005344390869140625,0.325927734375,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_018_wa,Real,0.34765625,0.00572967529296875,0.014007568359375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_019_wa,Real,0.218017578125,0.01837158203125,0.6845703125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_020_wa,Real,0.947265625,0.0050811767578125,0.84033203125,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_021_wa,Real,0.362548828125,0.07891845703125,0.734375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_022_wa,Real,0.25732421875,0.00634002685546875,0.339111328125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_023_wa,Real,0.2181396484375,0.173095703125,0.455078125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_024_wa,Real,0.982421875,0.00269317626953125,0.90625,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_025_wa,Real,0.884765625,0.0006337165832519531,0.80810546875,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19_WhatsApp_Subset,e19_real_phone_026_wa,Real,0.09515380859375,0.32080078125,0.6806640625,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
