image_id,original_image_id,split,filepath,label,source_dataset,generator,generator_version,device_family,device_model,variant_type,compression_status,jpeg_quality_if_known,width,height,format,file_size_bytes,sha256,perceptual_hash,provenance,license
e21_train_ai_0392_moderate_jpeg,e21_train_ai_0392,train,images/train/e21_train_ai_0392_moderate_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,moderate_jpeg,jpeg65_subsampling420,65,1024,1024,JPEG,184981,87ed4a012f1735302ccf1aa140646f7e77aaf127518592831359d851115476d3,dhash:b0a18b6fcfa1b099;ahash:fffce12703c00008,synthbuster/synthbuster/dalle2/r103a4f26t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0392_severe_jpeg,e21_train_ai_0392,train,images/train/e21_train_ai_0392_severe_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,severe_jpeg,jpeg40_subsampling420,40,1024,1024,JPEG,120725,bcbaf38bcec8c9f7b6a8a96ceae1f4d2971e84ce9d577b391b0aed0b40e94d2b,dhash:b0a18b6fcfb1b099;ahash:fffce12703c00008,synthbuster/synthbuster/dalle2/r103a4f26t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0392_sequential_jpeg,e21_train_ai_0392,train,images/train/e21_train_ai_0392_sequential_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,sequential_jpeg,sequential_jpeg85_jpeg60,60,1024,1024,JPEG,160086,935d177aba8f3b360e43752b58f1c88b1c5013691e1afce1ebaf78a4a693c289,dhash:b0a18b6fcfa1b099;ahash:fffce12703c00008,synthbuster/synthbuster/dalle2/r103a4f26t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0392_resize_jpeg_resize,e21_train_ai_0392,train,images/train/e21_train_ai_0392_resize_jpeg_resize.jpg,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,resize_jpeg_resize,downscale60_jpeg75_upscale,75,1024,1024,JPEG,177657,8f4536b2e8c778c2c5c1f8e11b0c090192d0f5b41cf753000c51c8ec69443105,dhash:b0a18b6fcfa1b099;ahash:fffce12703c00008,synthbuster/synthbuster/dalle2/r103a4f26t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0392_social_media_whatsapp,e21_train_ai_0392,train,images/train/e21_train_ai_0392_social_media_whatsapp.jpg,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,1024,1024,JPEG,230854,ef49a4d232ecee9e40b6bb4112e85d877c4a64658c6e32fc1c6115f00f5eeae8,dhash:b0a18b6fcfb1b099;ahash:fffce12703c00008,synthbuster/synthbuster/dalle2/r103a4f26t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0395_clean,e21_train_ai_0395,train,images/train/e21_train_ai_0395_clean.png,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,clean,uncompressed,original,1024,1024,PNG,1709541,87d7ad93bc5e95eb0d9dd60614835fc308fbfbcddd9622a8e71e5d1c6f00f786,dhash:edd2d8c89a338c99;ahash:ff08fefece00404c,synthbuster/synthbuster/dalle2/r17754c77t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0395_resize_jpeg,e21_train_ai_0395,train,images/train/e21_train_ai_0395_resize_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,resize_jpeg,resize_75pct_jpeg80,80,768,768,JPEG,55350,1e654dc7a0933259b8dc946a1c589fd5816e93f14cfae4ef7b7c62ecc70b37cc,dhash:edd2d8c89a338c99;ahash:ff08fefece00404c,synthbuster/synthbuster/dalle2/r17754c77t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0395_moderate_jpeg,e21_train_ai_0395,train,images/train/e21_train_ai_0395_moderate_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,moderate_jpeg,jpeg65_subsampling420,65,1024,1024,JPEG,66381,1c73a53417f3033461dc5fa393c2bd9489d69430f19104d124da89ea34736445,dhash:edd2d8c89a338c99;ahash:ff08fefece00404c,synthbuster/synthbuster/dalle2/r17754c77t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0395_severe_jpeg,e21_train_ai_0395,train,images/train/e21_train_ai_0395_severe_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,severe_jpeg,jpeg40_subsampling420,40,1024,1024,JPEG,41677,151a73abb4c9c76e1595fd504e0f7fb00c14677d8075117f075ccf594212b85f,dhash:edd2d8c89a338c99;ahash:ff08fefece00404c,synthbuster/synthbuster/dalle2/r17754c77t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0395_sequential_jpeg,e21_train_ai_0395,train,images/train/e21_train_ai_0395_sequential_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,sequential_jpeg,sequential_jpeg85_jpeg60,60,1024,1024,JPEG,55907,e32dac307d46291a7a3d94ac19595945e18ba8d9a03f38289bef3cd7e83eb189,dhash:edd2d8c89a338c99;ahash:ff08fefece00404c,synthbuster/synthbuster/dalle2/r17754c77t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0395_resize_jpeg_resize,e21_train_ai_0395,train,images/train/e21_train_ai_0395_resize_jpeg_resize.jpg,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,resize_jpeg_resize,downscale60_jpeg75_upscale,75,1024,1024,JPEG,86961,330e3c12e9ac417f8cee3978186f308f918d77a63ac9c3d4d1fc40161e0efe7a,dhash:edd2d8c89a338c99;ahash:ff08fefece00404c,synthbuster/synthbuster/dalle2/r17754c77t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0395_social_media_whatsapp,e21_train_ai_0395,train,images/train/e21_train_ai_0395_social_media_whatsapp.jpg,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,1024,1024,JPEG,86383,1c87e1600a6b7c5863b6e4d61dbd9c065137544c2899c9de49b8be22c93abee5,dhash:edd2d8c89a338c99;ahash:ff08fefece00404c,synthbuster/synthbuster/dalle2/r17754c77t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_real_0393_clean,e21_train_real_0393,train,images/train/e21_train_real_0393_clean.png,Real,Wikimedia Commons (Category:Photographs taken with mobile phones),none,none,Mobile Casual,various,clean,uncompressed,original,1280,1280,PNG,1925317,47a9f166d4c964887ff6ee883afad32a72d34d2d574f1cc914adf8e28a609bc1,dhash:f0f0b23169673373;ahash:3c3cff9830f39918,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/Int%C3%A9rieur_du_centre_commercial_Jeanne_Hachette_%28c%C3%B4t%C3%A9_nord-est%29%2C_centre-ville_%28Ivry-sur-Seine%29.jpg/1280px-Int%C3%A9rieur_du_centre_commercial_Jeanne_Hachette_%28c%C3%B4t%C3%A9_nord-est%29%2C_centre-ville_%28Ivry-sur-Seine%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0393_resize_jpeg,e21_train_real_0393,train,images/train/e21_train_real_0393_resize_jpeg.jpg,Real,Wikimedia Commons (Category:Photographs taken with mobile phones),none,none,Mobile Casual,various,resize_jpeg,resize_75pct_jpeg80,80,960,960,JPEG,150914,1b8daf76cc8131065f684230d6856fda6d98d128c347716f14e411eb22cd380a,dhash:f0f0b23169673373;ahash:3c3cff9830f39918,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/Int%C3%A9rieur_du_centre_commercial_Jeanne_Hachette_%28c%C3%B4t%C3%A9_nord-est%29%2C_centre-ville_%28Ivry-sur-Seine%29.jpg/1280px-Int%C3%A9rieur_du_centre_commercial_Jeanne_Hachette_%28c%C3%B4t%C3%A9_nord-est%29%2C_centre-ville_%28Ivry-sur-Seine%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0393_moderate_jpeg,e21_train_real_0393,train,images/train/e21_train_real_0393_moderate_jpeg.jpg,Real,Wikimedia Commons (Category:Photographs taken with mobile phones),none,none,Mobile Casual,various,moderate_jpeg,jpeg65_subsampling420,65,1280,1280,JPEG,195449,1dc64e4a33c7618e7c8b8fef3794fbacb446ed8e70608eaff38cbdd5a0da651e,dhash:f0f0b23169673373;ahash:3c3cff9830f39918,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/Int%C3%A9rieur_du_centre_commercial_Jeanne_Hachette_%28c%C3%B4t%C3%A9_nord-est%29%2C_centre-ville_%28Ivry-sur-Seine%29.jpg/1280px-Int%C3%A9rieur_du_centre_commercial_Jeanne_Hachette_%28c%C3%B4t%C3%A9_nord-est%29%2C_centre-ville_%28Ivry-sur-Seine%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0393_severe_jpeg,e21_train_real_0393,train,images/train/e21_train_real_0393_severe_jpeg.jpg,Real,Wikimedia Commons (Category:Photographs taken with mobile phones),none,none,Mobile Casual,various,severe_jpeg,jpeg40_subsampling420,40,1280,1280,JPEG,140578,b74572777ef488c9dcd4af31705c3dee0fc622c7e7e44cf3bd5c990c8eb4ec5d,dhash:70f0b23169673373;ahash:3c3cff9830f39918,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/Int%C3%A9rieur_du_centre_commercial_Jeanne_Hachette_%28c%C3%B4t%C3%A9_nord-est%29%2C_centre-ville_%28Ivry-sur-Seine%29.jpg/1280px-Int%C3%A9rieur_du_centre_commercial_Jeanne_Hachette_%28c%C3%B4t%C3%A9_nord-est%29%2C_centre-ville_%28Ivry-sur-Seine%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0393_sequential_jpeg,e21_train_real_0393,train,images/train/e21_train_real_0393_sequential_jpeg.jpg,Real,Wikimedia Commons (Category:Photographs taken with mobile phones),none,none,Mobile Casual,various,sequential_jpeg,sequential_jpeg85_jpeg60,60,1280,1280,JPEG,185482,8dd6767baa9cda7eb6a302b78934705729873cf3a6f94b4636de1c94c6570a55,dhash:f0f0b23169673373;ahash:3c3cff9830f39918,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/Int%C3%A9rieur_du_centre_commercial_Jeanne_Hachette_%28c%C3%B4t%C3%A9_nord-est%29%2C_centre-ville_%28Ivry-sur-Seine%29.jpg/1280px-Int%C3%A9rieur_du_centre_commercial_Jeanne_Hachette_%28c%C3%B4t%C3%A9_nord-est%29%2C_centre-ville_%28Ivry-sur-Seine%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0393_resize_jpeg_resize,e21_train_real_0393,train,images/train/e21_train_real_0393_resize_jpeg_resize.jpg,Real,Wikimedia Commons (Category:Photographs taken with mobile phones),none,none,Mobile Casual,various,resize_jpeg_resize,downscale60_jpeg75_upscale,75,1280,1280,JPEG,222284,d77e2b0814f6ca8e95c9cda4d54b2bbdc6998baa44492f90976a5efd1197844c,dhash:f0f0b23169673373;ahash:3c3cff9830f39918,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/Int%C3%A9rieur_du_centre_commercial_Jeanne_Hachette_%28c%C3%B4t%C3%A9_nord-est%29%2C_centre-ville_%28Ivry-sur-Seine%29.jpg/1280px-Int%C3%A9rieur_du_centre_commercial_Jeanne_Hachette_%28c%C3%B4t%C3%A9_nord-est%29%2C_centre-ville_%28Ivry-sur-Seine%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0393_social_media_whatsapp,e21_train_real_0393,train,images/train/e21_train_real_0393_social_media_whatsapp.jpg,Real,Wikimedia Commons (Category:Photographs taken with mobile phones),none,none,Mobile Casual,various,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,1280,1280,JPEG,276497,0c310a558b6cf5a2c5082bd3f62faed0ee9930ed983996fa98934700ef7e09d5,dhash:f0f0b23169673373;ahash:3c3cff9830f39918,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/Int%C3%A9rieur_du_centre_commercial_Jeanne_Hachette_%28c%C3%B4t%C3%A9_nord-est%29%2C_centre-ville_%28Ivry-sur-Seine%29.jpg/1280px-Int%C3%A9rieur_du_centre_commercial_Jeanne_Hachette_%28c%C3%B4t%C3%A9_nord-est%29%2C_centre-ville_%28Ivry-sur-Seine%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0387_clean,e21_train_real_0387,train,images/train/e21_train_real_0387_clean.png,Real,Wikimedia Commons (Category:Taken with iPhone 13),none,none,Apple iPhone,various,clean,uncompressed,original,1280,1707,PNG,5234230,15f8709125f6e54c430771906099b621bdc84082be733b7ba94aa46cda68fab0,dhash:0b1795d474c38101;ahash:e1c1e71c3060c000,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/-i---i-_%2851969163642%29.jpg/1280px--i---i-_%2851969163642%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0387_resize_jpeg,e21_train_real_0387,train,images/train/e21_train_real_0387_resize_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with iPhone 13),none,none,Apple iPhone,various,resize_jpeg,resize_75pct_jpeg80,80,960,1280,JPEG,444439,cf01f50821158781d91067c50ef440277d56e305bf084dbabab2784f7a4be50e,dhash:0b1795d474c38103;ahash:e1c1e71c3060c000,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/-i---i-_%2851969163642%29.jpg/1280px--i---i-_%2851969163642%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0387_moderate_jpeg,e21_train_real_0387,train,images/train/e21_train_real_0387_moderate_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with iPhone 13),none,none,Apple iPhone,various,moderate_jpeg,jpeg65_subsampling420,65,1280,1707,JPEG,676471,450690f9cd98e8ce315818d43842878244a7e8c18010954ab6276034713ce383,dhash:0b1795d474c38101;ahash:e1c1e71c3060c000,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/-i---i-_%2851969163642%29.jpg/1280px--i---i-_%2851969163642%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0387_severe_jpeg,e21_train_real_0387,train,images/train/e21_train_real_0387_severe_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with iPhone 13),none,none,Apple iPhone,various,severe_jpeg,jpeg40_subsampling420,40,1280,1707,JPEG,483175,4312b949382dd9d56f9c51103104e38453869bb528bac65b54cf05f63b400530,dhash:0b1795d474c38101;ahash:e1c1e71c3060c000,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/-i---i-_%2851969163642%29.jpg/1280px--i---i-_%2851969163642%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0387_sequential_jpeg,e21_train_real_0387,train,images/train/e21_train_real_0387_sequential_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with iPhone 13),none,none,Apple iPhone,various,sequential_jpeg,sequential_jpeg85_jpeg60,60,1280,1707,JPEG,646153,f3d90152b656d212102f1fca4910409d4d2f9eef5ae9a2bcec5c973ce6620aff,dhash:0b1795d474c38101;ahash:e1c1e71c3060c000,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/-i---i-_%2851969163642%29.jpg/1280px--i---i-_%2851969163642%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0387_resize_jpeg_resize,e21_train_real_0387,train,images/train/e21_train_real_0387_resize_jpeg_resize.jpg,Real,Wikimedia Commons (Category:Taken with iPhone 13),none,none,Apple iPhone,various,resize_jpeg_resize,downscale60_jpeg75_upscale,75,1280,1707,JPEG,590486,5b9f4648aec3c589749c57f382f0dac3efb42ff20a426c2791b43876122631b0,dhash:0b1795d474c38101;ahash:e1c1e71c3060c000,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/-i---i-_%2851969163642%29.jpg/1280px--i---i-_%2851969163642%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0387_social_media_whatsapp,e21_train_real_0387,train,images/train/e21_train_real_0387_social_media_whatsapp.jpg,Real,Wikimedia Commons (Category:Taken with iPhone 13),none,none,Apple iPhone,various,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,960,1280,JPEG,392099,c8012ca1539ed48e2b27ec5eda3ee7e3699797e508ae2b297b793bf800ba5f3e,dhash:0b1795d474c38103;ahash:e1c1e71c3060c000,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/-i---i-_%2851969163642%29.jpg/1280px--i---i-_%2851969163642%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0396_clean,e21_train_real_0396,train,images/train/e21_train_real_0396_clean.png,Real,Wikimedia Commons (Category:Taken with Google Pixel 7),none,none,Google Pixel,various,clean,uncompressed,original,1280,720,PNG,1520957,07f57c210d245863aa3cbe4aecee0c17e4647cc4a5ae6beffc1c84c1e0018fad,dhash:8384e414c2209834;ahash:00e03800f0fcfefe,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93301.jpg/1280px-2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93301.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0396_resize_jpeg,e21_train_real_0396,train,images/train/e21_train_real_0396_resize_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 7),none,none,Google Pixel,various,resize_jpeg,resize_75pct_jpeg80,80,960,540,JPEG,107608,be61265db918b040c918952acbd1f79c3b66cb2ae41de4fdbb0f45f6df6b9a41,dhash:8184e414c2209834;ahash:00e03800f0fcfefe,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93301.jpg/1280px-2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93301.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0396_moderate_jpeg,e21_train_real_0396,train,images/train/e21_train_real_0396_moderate_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 7),none,none,Google Pixel,various,moderate_jpeg,jpeg65_subsampling420,65,1280,720,JPEG,149918,5cb9356b9b0e6047b2cae87ec7f0d2d668d41b02fe9cf9e8e597047a4267e7f2,dhash:8184e414c2209834;ahash:00e03800f0fcfefe,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93301.jpg/1280px-2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93301.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0396_severe_jpeg,e21_train_real_0396,train,images/train/e21_train_real_0396_severe_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 7),none,none,Google Pixel,various,severe_jpeg,jpeg40_subsampling420,40,1280,720,JPEG,105266,e8187ab8f363713d79c0299667b2cb7bd92717d83800720c401ceb98efd417ac,dhash:8384e414c2209834;ahash:00e03800f0fcfefe,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93301.jpg/1280px-2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93301.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0396_sequential_jpeg,e21_train_real_0396,train,images/train/e21_train_real_0396_sequential_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 7),none,none,Google Pixel,various,sequential_jpeg,sequential_jpeg85_jpeg60,60,1280,720,JPEG,142162,c103ffe33370a1db70550f4e7bb0879c0cdc108890573332060ae7c490d6571b,dhash:8384e414c2209834;ahash:00e03800f0fcfefe,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93301.jpg/1280px-2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93301.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0396_resize_jpeg_resize,e21_train_real_0396,train,images/train/e21_train_real_0396_resize_jpeg_resize.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 7),none,none,Google Pixel,various,resize_jpeg_resize,downscale60_jpeg75_upscale,75,1280,720,JPEG,148924,17ebd3705b291558dbf066f64e53d9267525d4b8c0bd1dfa4bc4705b272b7515,dhash:8184e414c2209834;ahash:00e03800f0fcfefe,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93301.jpg/1280px-2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93301.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0396_social_media_whatsapp,e21_train_real_0396,train,images/train/e21_train_real_0396_social_media_whatsapp.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 7),none,none,Google Pixel,various,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,1280,720,JPEG,219426,e3bc9e99d827e7452c1cc0e2d87d4969be350371d348b8b0f69f0b6cd97914f2,dhash:8384e414c2209834;ahash:00e03800f0fcfefe,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93301.jpg/1280px-2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93301.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_ai_0400_clean,e21_train_ai_0400,train,images/train/e21_train_ai_0400_clean.png,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.3,stable-diffusion-1-3,none,none,clean,uncompressed,original,512,512,PNG,596012,bede7516411ffd5f6290212e0d89f7126410afbf1b1afaace6bfff86df64d08b,dhash:321a733333676be3;ahash:dfffb81818010030,synthbuster/synthbuster/stable-diffusion-1-3/r1cde4afbt.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0400_resize_jpeg,e21_train_ai_0400,train,images/train/e21_train_ai_0400_resize_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.3,stable-diffusion-1-3,none,none,resize_jpeg,resize_75pct_jpeg80,80,384,384,JPEG,39846,241faf3ae7d1cc69ef07db6e01b9d5a98d54187d544032927fe802364051895c,dhash:321a333333676be3;ahash:dfffb91818010030,synthbuster/synthbuster/stable-diffusion-1-3/r1cde4afbt.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0400_moderate_jpeg,e21_train_ai_0400,train,images/train/e21_train_ai_0400_moderate_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.3,stable-diffusion-1-3,none,none,moderate_jpeg,jpeg65_subsampling420,65,512,512,JPEG,60782,ebf39b736805b4678072a13652606d861390a820ec90c58695dde0ee282a202c,dhash:321a733333676be3;ahash:dfffb81818010030,synthbuster/synthbuster/stable-diffusion-1-3/r1cde4afbt.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0400_severe_jpeg,e21_train_ai_0400,train,images/train/e21_train_ai_0400_severe_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.3,stable-diffusion-1-3,none,none,severe_jpeg,jpeg40_subsampling420,40,512,512,JPEG,40402,6f548d63ce7ae7facf4bfa2ec924bbe6242434a74fd51e3d9ca3485897fdafb8,dhash:321a733333676be3;ahash:dfffb91818010030,synthbuster/synthbuster/stable-diffusion-1-3/r1cde4afbt.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0400_sequential_jpeg,e21_train_ai_0400,train,images/train/e21_train_ai_0400_sequential_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.3,stable-diffusion-1-3,none,none,sequential_jpeg,sequential_jpeg85_jpeg60,60,512,512,JPEG,53070,0b9f315c6931a0b0532d05825782d8653b5daa2d1d342d6295b2008d7e231988,dhash:321a733333676be3;ahash:dfffb91818010030,synthbuster/synthbuster/stable-diffusion-1-3/r1cde4afbt.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0400_resize_jpeg_resize,e21_train_ai_0400,train,images/train/e21_train_ai_0400_resize_jpeg_resize.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.3,stable-diffusion-1-3,none,none,resize_jpeg_resize,downscale60_jpeg75_upscale,75,512,512,JPEG,53875,48bf6237db5d14c06ed4a00ce13ade4a0d1dff6b26ae0e6bc9c723f9dda02980,dhash:321a733333676be3;ahash:dfffb81818010030,synthbuster/synthbuster/stable-diffusion-1-3/r1cde4afbt.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
