dataset,image_id,filepath,label,generator,device_family,degradation_type,prob_e6c,pred_e6c,correct_e6c,prob_e20,pred_e20,correct_e20,transition
E14_Degraded,ai_sb_stable-diffusion-1-3_170_r145221d9t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_170_r145221d9t_test_resize_q80.jpg,AI,stable-diffusion-1-3,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.382568359375,0,0,0.0200653076171875,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_170_r145221d9t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_170_r145221d9t_test_double_jpeg.jpg,AI,stable-diffusion-1-3,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.02337646484375,0,0,0.009674072265625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_glide_094_r0372042dt_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_glide_094_r0372042dt_test_whatsapp_q75.jpg,AI,glide,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.1639404296875,0,0,0.3154296875,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_glide_094_r0372042dt_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_glide_094_r0372042dt_test_resize_q80.jpg,AI,glide,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.2744140625,0,0,0.35009765625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_glide_094_r0372042dt_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_glide_094_r0372042dt_test_double_jpeg.jpg,AI,glide,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.006122589111328125,0,0,0.2310791015625,0,0,E6C_wrong__E20_wrong
E14_Degraded,real_raise_167_r15919202t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/real_raise_167_r15919202t_test_whatsapp_q75.jpg,Real,camera,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.67919921875,1,0,0.0472412109375,0,1,E6C_wrong__E20_correct
E14_Degraded,real_raise_167_r15919202t_test_resize_q80,data/final_external_pool/final_test_degraded/real_raise_167_r15919202t_test_resize_q80.jpg,Real,camera,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.69921875,1,0,0.057708740234375,0,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_stable-diffusion-2_214_r0372042dt_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_214_r0372042dt_test_whatsapp_q75.jpg,AI,stable-diffusion-2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.0194244384765625,0,0,0.58349609375,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_stable-diffusion-2_214_r0372042dt_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_214_r0372042dt_test_resize_q80.jpg,AI,stable-diffusion-2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.090087890625,0,0,0.82421875,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_stable-diffusion-2_214_r0372042dt_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_214_r0372042dt_test_double_jpeg.jpg,AI,stable-diffusion-2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.0034961700439453125,0,0,0.61669921875,1,1,E6C_wrong__E20_correct
E14_Degraded,real_raise_supp_060_r1f06581bt_test_whatsapp_q75,data/final_external_pool/final_test_degraded/real_raise_supp_060_r1f06581bt_test_whatsapp_q75.jpg,Real,camera,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.521484375,1,0,0.06561279296875,0,1,E6C_wrong__E20_correct
E14_Degraded,real_raise_supp_060_r1f06581bt_test_resize_q80,data/final_external_pool/final_test_degraded/real_raise_supp_060_r1f06581bt_test_resize_q80.jpg,Real,camera,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.5126953125,1,0,0.0634765625,0,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_162_r0b7b1156t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_162_r0b7b1156t_test_whatsapp_q75.jpg,AI,stable-diffusion-1-3,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.94287109375,1,1,0.0943603515625,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_162_r0b7b1156t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_162_r0b7b1156t_test_resize_q80.jpg,AI,stable-diffusion-1-3,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.92724609375,1,1,0.048675537109375,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_162_r0b7b1156t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_162_r0b7b1156t_test_double_jpeg.jpg,AI,stable-diffusion-1-3,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.470947265625,0,0,0.04559326171875,0,0,E6C_wrong__E20_wrong
E14_Degraded,real_raise_078_r09d7cd4et_test_whatsapp_q75,data/final_external_pool/final_test_degraded/real_raise_078_r09d7cd4et_test_whatsapp_q75.jpg,Real,camera,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.7724609375,1,0,0.50439453125,1,0,E6C_wrong__E20_wrong
E14_Degraded,real_raise_078_r09d7cd4et_test_resize_q80,data/final_external_pool/final_test_degraded/real_raise_078_r09d7cd4et_test_resize_q80.jpg,Real,camera,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.78076171875,1,0,0.53857421875,1,0,E6C_wrong__E20_wrong
E14_Degraded,real_raise_078_r09d7cd4et_test_double_jpeg,data/final_external_pool/final_test_degraded/real_raise_078_r09d7cd4et_test_double_jpeg.jpg,Real,camera,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.611328125,1,0,0.43603515625,0,1,E6C_wrong__E20_correct
E14_Degraded,real_raise_085_r0aaa70c3t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/real_raise_085_r0aaa70c3t_test_whatsapp_q75.jpg,Real,camera,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.76416015625,1,0,0.06256103515625,0,1,E6C_wrong__E20_correct
E14_Degraded,real_raise_085_r0aaa70c3t_test_resize_q80,data/final_external_pool/final_test_degraded/real_raise_085_r0aaa70c3t_test_resize_q80.jpg,Real,camera,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.73046875,1,0,0.05572509765625,0,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_firefly_081_r159d3942t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_firefly_081_r159d3942t_test_whatsapp_q75.jpg,AI,firefly,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.0004992485046386719,0,0,0.01467132568359375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_firefly_081_r159d3942t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_firefly_081_r159d3942t_test_resize_q80.jpg,AI,firefly,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.00042557716369628906,0,0,0.012237548828125,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_firefly_081_r159d3942t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_firefly_081_r159d3942t_test_double_jpeg.jpg,AI,firefly,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.0002359151840209961,0,0,0.01242828369140625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-4_203_r17fe8532t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_203_r17fe8532t_test_whatsapp_q75.jpg,AI,stable-diffusion-1-4,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.0011472702026367188,0,0,0.82421875,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_stable-diffusion-1-4_203_r17fe8532t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_203_r17fe8532t_test_resize_q80.jpg,AI,stable-diffusion-1-4,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.00206756591796875,0,0,0.875,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_stable-diffusion-1-4_203_r17fe8532t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_203_r17fe8532t_test_double_jpeg.jpg,AI,stable-diffusion-1-4,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",3.790855407714844e-05,0,0,0.951171875,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_stable-diffusion-2_236_r1ad2de34t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_236_r1ad2de34t_test_whatsapp_q75.jpg,AI,stable-diffusion-2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.990234375,1,1,0.47119140625,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_236_r1ad2de34t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_236_r1ad2de34t_test_resize_q80.jpg,AI,stable-diffusion-2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.9921875,1,1,0.41796875,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_236_r1ad2de34t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_236_r1ad2de34t_test_double_jpeg.jpg,AI,stable-diffusion-2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.9873046875,1,1,0.281982421875,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_153_r026b5360t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_153_r026b5360t_test_whatsapp_q75.jpg,AI,stable-diffusion-1-3,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.001495361328125,0,0,0.2054443359375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_153_r026b5360t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_153_r026b5360t_test_resize_q80.jpg,AI,stable-diffusion-1-3,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.001056671142578125,0,0,0.1329345703125,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_153_r026b5360t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_153_r026b5360t_test_double_jpeg.jpg,AI,stable-diffusion-1-3,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",9.03010368347168e-05,0,0,0.32275390625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_midjourney-v5_142_r169c7350t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_142_r169c7350t_test_whatsapp_q75.jpg,AI,midjourney-v5,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.57470703125,1,1,0.10247802734375,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_midjourney-v5_142_r169c7350t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_142_r169c7350t_test_resize_q80.jpg,AI,midjourney-v5,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.6552734375,1,1,0.1259765625,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_midjourney-v5_142_r169c7350t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_142_r169c7350t_test_double_jpeg.jpg,AI,midjourney-v5,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.280517578125,0,0,0.07904052734375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle3_057_r1bdb6385t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_dalle3_057_r1bdb6385t_test_double_jpeg.jpg,AI,dalle3,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.86767578125,1,1,0.469970703125,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_dalle2_002_r0150031ft_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_dalle2_002_r0150031ft_test_whatsapp_q75.jpg,AI,dalle2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.1885986328125,0,0,0.089599609375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_002_r0150031ft_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_dalle2_002_r0150031ft_test_resize_q80.jpg,AI,dalle2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.168212890625,0,0,0.0987548828125,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_002_r0150031ft_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_dalle2_002_r0150031ft_test_double_jpeg.jpg,AI,dalle2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.08209228515625,0,0,0.0728759765625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_157_r06743f8ft_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_157_r06743f8ft_test_whatsapp_q75.jpg,AI,stable-diffusion-1-3,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.473876953125,0,0,0.71142578125,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_157_r06743f8ft_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_157_r06743f8ft_test_double_jpeg.jpg,AI,stable-diffusion-1-3,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.325927734375,0,0,0.63623046875,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_supp_glide_010_r001d260dt_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_supp_glide_010_r001d260dt_test_whatsapp_q75.jpg,AI,glide,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.422607421875,0,0,0.8310546875,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_supp_glide_010_r001d260dt_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_supp_glide_010_r001d260dt_test_double_jpeg.jpg,AI,glide,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.120849609375,0,0,0.82470703125,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_dalle2_021_r159d3942t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_dalle2_021_r159d3942t_test_whatsapp_q75.jpg,AI,dalle2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.00841522216796875,0,0,0.06890869140625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_021_r159d3942t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_dalle2_021_r159d3942t_test_resize_q80.jpg,AI,dalle2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.012969970703125,0,0,0.049407958984375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_021_r159d3942t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_dalle2_021_r159d3942t_test_double_jpeg.jpg,AI,dalle2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.004150390625,0,0,0.0582275390625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_glide_095_r045be2act_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_glide_095_r045be2act_test_whatsapp_q75.jpg,AI,glide,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.2105712890625,0,0,0.1669921875,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_glide_095_r045be2act_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_glide_095_r045be2act_test_resize_q80.jpg,AI,glide,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.64306640625,1,1,0.05633544921875,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_glide_095_r045be2act_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_glide_095_r045be2act_test_double_jpeg.jpg,AI,glide,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.003551483154296875,0,0,0.058563232421875,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_169_r138ad247t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_169_r138ad247t_test_whatsapp_q75.jpg,AI,stable-diffusion-1-3,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.04595947265625,0,0,0.0287017822265625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_169_r138ad247t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_169_r138ad247t_test_resize_q80.jpg,AI,stable-diffusion-1-3,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.038116455078125,0,0,0.026458740234375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_169_r138ad247t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_169_r138ad247t_test_double_jpeg.jpg,AI,stable-diffusion-1-3,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.00760650634765625,0,0,0.0743408203125,0,0,E6C_wrong__E20_wrong
E14_Degraded,real_raise_093_r0b841e5at_test_whatsapp_q75,data/final_external_pool/final_test_degraded/real_raise_093_r0b841e5at_test_whatsapp_q75.jpg,Real,camera,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.8330078125,1,0,0.304931640625,0,1,E6C_wrong__E20_correct
E14_Degraded,real_raise_093_r0b841e5at_test_resize_q80,data/final_external_pool/final_test_degraded/real_raise_093_r0b841e5at_test_resize_q80.jpg,Real,camera,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.7578125,1,0,0.354736328125,0,1,E6C_wrong__E20_correct
E14_Degraded,real_raise_093_r0b841e5at_test_double_jpeg,data/final_external_pool/final_test_degraded/real_raise_093_r0b841e5at_test_double_jpeg.jpg,Real,camera,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.6767578125,1,0,0.28466796875,0,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_stable-diffusion-2_216_r056f233bt_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_216_r056f233bt_test_whatsapp_q75.jpg,AI,stable-diffusion-2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.2265625,0,0,0.2919921875,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_216_r056f233bt_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_216_r056f233bt_test_resize_q80.jpg,AI,stable-diffusion-2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.23583984375,0,0,0.454345703125,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_216_r056f233bt_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_216_r056f233bt_test_double_jpeg.jpg,AI,stable-diffusion-2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.140625,0,0,0.281494140625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_018_r1297fd0bt_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_dalle2_018_r1297fd0bt_test_whatsapp_q75.jpg,AI,dalle2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.229248046875,0,0,0.0016107559204101562,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_018_r1297fd0bt_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_dalle2_018_r1297fd0bt_test_resize_q80.jpg,AI,dalle2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.270263671875,0,0,0.0012063980102539062,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_018_r1297fd0bt_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_dalle2_018_r1297fd0bt_test_double_jpeg.jpg,AI,dalle2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.045013427734375,0,0,0.0012445449829101562,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_supp_stable-diffusion-1-4_021_r00444b95t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_supp_stable-diffusion-1-4_021_r00444b95t_test_whatsapp_q75.jpg,AI,stable-diffusion-1-4,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.9912109375,1,1,0.0242767333984375,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_supp_stable-diffusion-1-4_021_r00444b95t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_supp_stable-diffusion-1-4_021_r00444b95t_test_resize_q80.jpg,AI,stable-diffusion-1-4,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.98779296875,1,1,0.0282135009765625,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_supp_stable-diffusion-1-4_021_r00444b95t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_supp_stable-diffusion-1-4_021_r00444b95t_test_double_jpeg.jpg,AI,stable-diffusion-1-4,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.7333984375,1,1,0.03533935546875,0,0,E6C_correct__E20_wrong
E14_Degraded,real_raise_213_r1b4e82c4t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/real_raise_213_r1b4e82c4t_test_whatsapp_q75.jpg,Real,camera,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.9287109375,1,0,0.11553955078125,0,1,E6C_wrong__E20_correct
E14_Degraded,real_raise_213_r1b4e82c4t_test_resize_q80,data/final_external_pool/final_test_degraded/real_raise_213_r1b4e82c4t_test_resize_q80.jpg,Real,camera,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.92578125,1,0,0.11932373046875,0,1,E6C_wrong__E20_correct
E14_Degraded,real_raise_213_r1b4e82c4t_test_double_jpeg,data/final_external_pool/final_test_degraded/real_raise_213_r1b4e82c4t_test_double_jpeg.jpg,Real,camera,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.75,1,0,0.045440673828125,0,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_stable-diffusion-1-4_196_r102b4aa4t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_196_r102b4aa4t_test_whatsapp_q75.jpg,AI,stable-diffusion-1-4,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.97265625,1,1,0.1763916015625,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-4_196_r102b4aa4t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_196_r102b4aa4t_test_resize_q80.jpg,AI,stable-diffusion-1-4,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.97509765625,1,1,0.140625,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-4_196_r102b4aa4t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_196_r102b4aa4t_test_double_jpeg.jpg,AI,stable-diffusion-1-4,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.939453125,1,1,0.12200927734375,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_dalle2_026_r1ad2de34t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_dalle2_026_r1ad2de34t_test_whatsapp_q75.jpg,AI,dalle2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.050323486328125,0,0,0.0009660720825195312,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_026_r1ad2de34t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_dalle2_026_r1ad2de34t_test_resize_q80.jpg,AI,dalle2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.1201171875,0,0,0.0007042884826660156,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_026_r1ad2de34t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_dalle2_026_r1ad2de34t_test_double_jpeg.jpg,AI,dalle2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.022979736328125,0,0,0.00046181678771972656,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_firefly_067_r06743f8ft_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_firefly_067_r06743f8ft_test_double_jpeg.jpg,AI,firefly,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.466552734375,0,0,0.546875,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_midjourney-v5_149_r1d9a31fct_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_149_r1d9a31fct_test_whatsapp_q75.jpg,AI,midjourney-v5,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.0186920166015625,0,0,0.116943359375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_midjourney-v5_149_r1d9a31fct_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_149_r1d9a31fct_test_resize_q80.jpg,AI,midjourney-v5,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.0174407958984375,0,0,0.093994140625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_midjourney-v5_149_r1d9a31fct_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_149_r1d9a31fct_test_double_jpeg.jpg,AI,midjourney-v5,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.01238250732421875,0,0,0.0836181640625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_glide_102_r0b7b1156t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_glide_102_r0b7b1156t_test_double_jpeg.jpg,AI,glide,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.254150390625,0,0,0.61328125,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_glide_108_r1297fd0bt_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_glide_108_r1297fd0bt_test_whatsapp_q75.jpg,AI,glide,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.5693359375,1,1,0.1959228515625,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_glide_108_r1297fd0bt_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_glide_108_r1297fd0bt_test_resize_q80.jpg,AI,glide,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.64306640625,1,1,0.1480712890625,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_glide_108_r1297fd0bt_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_glide_108_r1297fd0bt_test_double_jpeg.jpg,AI,glide,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.35546875,0,0,0.072265625,0,0,E6C_wrong__E20_wrong
