image_id,filepath,label,source_dataset,generator,generator_version,device_family,device_model,compression_status,compression_type,jpeg_quality_if_known,derived_from,split,provenance,license,sha256,dhash,ahash
e20_train_02895_social_media_whatsapp,images/train/e20_train_02895_social_media_whatsapp.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,social_media_whatsapp,75,e20_train_02895_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: whatsapp_simulation_1280px_q75,RAISE Dataset / Research Only,bf677e654858389e7626f12d3968e93c9277d119c17ba0795228818955c81185,8cd4e9694c4c56c4,7e7c3c3cbebe023e
e20_train_02896_clean,images/train/e20_train_02896_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/7233.jpg,Apache 2.0,ce1d752ed497d8492ae60bebb5990c158d374b50fc02c7a2d133c1236a9f1d98,acdcd4dc9c940ccc,fe7e68ec4642c4fe
e20_train_02896_resize_jpeg,images/train/e20_train_02896_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,resize_jpeg,80,e20_train_02896_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/7233.jpg | transform: resize_75pct_jpeg80,Apache 2.0,e96c1ea0fc523aa925ac81eb6eb522f8b2755eb7b0a50a712cb45ce5a1499976,acdcd4dc9c940ccc,fe7e68ec4642c4fe
e20_train_02896_moderate_jpeg,images/train/e20_train_02896_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,moderate_jpeg,65,e20_train_02896_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/7233.jpg | transform: jpeg65_subsampling420,Apache 2.0,027cf491d8e7ada0e2c907aa9fb7199bcd840cfabf0006d4d1810a096e4c33b4,acdcd4dc9c940ccc,fe7e68ec4642c4fe
e20_train_02896_severe_jpeg,images/train/e20_train_02896_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,severe_jpeg,40,e20_train_02896_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/7233.jpg | transform: jpeg40_subsampling420,Apache 2.0,b133e38d933d1ec9c6b3621f93c0818ece9e680cb1cfb728baec738f5efca00a,acdcd4dc9c940ccc,fe7e68ec4642c4fe
e20_train_02896_sequential_jpeg,images/train/e20_train_02896_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,sequential_jpeg,60,e20_train_02896_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/7233.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,b3479f20082bf62622f39bca0895014dcaad369d778e6fbe419ab867665a2186,acdcd4dc9c940ccc,fe7e68ec4642c4fe
e20_train_02896_resize_jpeg_resize,images/train/e20_train_02896_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_02896_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/7233.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,9c9dd73fb07c17b70f62e495f285fdaff5ae6b459dfc4e25de62af6e8e71b912,acdcd4dc9c940ccc,fe7e68ec4642c4fe
e20_train_02896_social_media_whatsapp,images/train/e20_train_02896_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_02896_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/7233.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,a594f4c4a28a89bd07d7adbc19500b5df9ce2b01f22d9647e7135e85531a555c,acdcd4dc9c940ccc,fe7e68ec4642c4fe
e20_train_02897_clean,images/train/e20_train_02897_clean.png,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,uncompressed,clean,original,self,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip,RAISE Dataset / Research Only,a365dabdce2a616f1aa128df02b82ba0b155b54cba49f12d09772cd2a7f2e66a,989094d89090b090,cc7e7e5e08fcd8c8
e20_train_02897_resize_jpeg,images/train/e20_train_02897_resize_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,resize_jpeg,80,e20_train_02897_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: resize_75pct_jpeg80,RAISE Dataset / Research Only,9b0681227e8e7925d53aeab099975681b8ce19711a065c197aa0de6a9a70b135,989094d89090b090,cc7e7e5e08fcd8c8
e20_train_02897_moderate_jpeg,images/train/e20_train_02897_moderate_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,moderate_jpeg,65,e20_train_02897_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: jpeg65_subsampling420,RAISE Dataset / Research Only,d1aa0a83746a9a7dc31d48c92d0d83228cf707070b8664ecae045c3e1ca88387,989094d89090b090,cc7e7e5e08fcd8c8
e20_train_02897_severe_jpeg,images/train/e20_train_02897_severe_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,severe_jpeg,40,e20_train_02897_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: jpeg40_subsampling420,RAISE Dataset / Research Only,d6d9dd820546394e4cdd74e66ff68e85a3755c541ff6c52c30553dcda470f28d,989094d89090b090,cc7e7e5e08fcd8c8
e20_train_02897_sequential_jpeg,images/train/e20_train_02897_sequential_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,sequential_jpeg,60,e20_train_02897_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: sequential_jpeg85_jpeg60,RAISE Dataset / Research Only,cd5e60454003236194b565cff62e0627088d1ce71f16dc3eb2a674765ede8bad,989094d89090b090,cc7e7e5e08fcd8c0
e20_train_02897_resize_jpeg_resize,images/train/e20_train_02897_resize_jpeg_resize.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,resize_jpeg_resize,75,e20_train_02897_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: downscale60_jpeg75_upscale,RAISE Dataset / Research Only,f496357d674a78023767e078cf8f5787fe9ba517490843f9cb3ba172a0cafbff,989094d89090b090,cc7e7e5e08fcd8c8
e20_train_02897_social_media_whatsapp,images/train/e20_train_02897_social_media_whatsapp.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,social_media_whatsapp,75,e20_train_02897_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: whatsapp_simulation_1280px_q75,RAISE Dataset / Research Only,de2a25db4b388944f348b9cec5c885a2e0ac5f79d2c2e8cd12d8dc07d762b544,989094d89090b090,cc7e7e5e08fcd8c8
e20_train_02898_clean,images/train/e20_train_02898_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/326.jpg,Apache 2.0,d6f77c34799fdaea79fa439bafd180a691bcb0e0cddb5a80206dfd6d5b868806,38f8d8acaca8f8f0,bc1c6e0670401c3c
e20_train_02898_resize_jpeg,images/train/e20_train_02898_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg,80,e20_train_02898_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/326.jpg | transform: resize_75pct_jpeg80,Apache 2.0,4050286814ac41578e1436df6975c1aeba8d98755ee43547f45375cd25d480c1,38f8d8acaca878f0,bc1c6e0670401c3c
e20_train_02898_moderate_jpeg,images/train/e20_train_02898_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,moderate_jpeg,65,e20_train_02898_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/326.jpg | transform: jpeg65_subsampling420,Apache 2.0,3f0ab4f6e589838de0c444f9c987141311b7234e3e9fbea57f7e8fc3d9dc6891,38f8d8acaca8f8f0,bc1c6e0670401c3c
e20_train_02898_severe_jpeg,images/train/e20_train_02898_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,severe_jpeg,40,e20_train_02898_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/326.jpg | transform: jpeg40_subsampling420,Apache 2.0,dec8dac153588c506262823f0e4858333cd6c3910ccdcb3d266db73e93a2d9e2,38f8d8acaca8f8f0,bc1c6e0670401c3c
e20_train_02898_sequential_jpeg,images/train/e20_train_02898_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,sequential_jpeg,60,e20_train_02898_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/326.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,d541c04b3bb4a0b74bb48b921cca6eb9b2f6b634ef58cb353184f77da4968aae,38f8d8acaca8f8f0,bc1c6e0670401c3c
e20_train_02898_resize_jpeg_resize,images/train/e20_train_02898_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_02898_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/326.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,de597e3bb65ac3bd36650cad479551393232d3e2f362cf0481fee1072f1ba1b4,38f8d8acaca8f8f0,bc1c6e0670401c3c
e20_train_02898_social_media_whatsapp,images/train/e20_train_02898_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_02898_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/326.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,9b07bafc5abb32d84fb2804cd25d467b16b3dda7bed5aa980bbd5a66e5589773,38f8d8acaca8f8f0,bc1c6e0670401c3c
e20_train_02899_clean,images/train/e20_train_02899_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/9616.jpg,Apache 2.0,906f88252f3b3ea34bfbc2bc8a2bb3abea251429720a9f5a7c6122aaa8b787d9,f0e8e9484c68f0f0,18180408062cfffe
e20_train_02899_resize_jpeg,images/train/e20_train_02899_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,resize_jpeg,80,e20_train_02899_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/9616.jpg | transform: resize_75pct_jpeg80,Apache 2.0,c60296eaa53052419553848b88bd53ce612834378248d3aa77a5430fc79bb4e6,f0e8e9c84c68f0f0,18380408062cfffe
e20_train_02899_moderate_jpeg,images/train/e20_train_02899_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,moderate_jpeg,65,e20_train_02899_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/9616.jpg | transform: jpeg65_subsampling420,Apache 2.0,7dfc486e1ab4a496b27ab2147fa9e3ad888b2c7acdf183a8ddef9d4f34925737,f0e8e9c84c68f0f0,18380408062cfffe
e20_train_02899_severe_jpeg,images/train/e20_train_02899_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,severe_jpeg,40,e20_train_02899_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/9616.jpg | transform: jpeg40_subsampling420,Apache 2.0,e8d5d299550e40351d5e8386e39691592d62fee23443e26a55868552d4cd113c,f0e8e9c84c6970f0,18380408062cfffe
e20_train_02899_sequential_jpeg,images/train/e20_train_02899_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,sequential_jpeg,60,e20_train_02899_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/9616.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,e6846869daa4247572e47d5ecca24eca524e4cc13fd8949db0a718216eca6883,f0e8e9c84c68f0f0,18380408062cfffe
e20_train_02899_resize_jpeg_resize,images/train/e20_train_02899_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_02899_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/9616.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,fef401e861fd42dcbc4b6d9cf08605919a349e6e534e9c670099d898875bec7d,f0e8e9c84c68f0f0,18380408062cfffe
e20_train_02899_social_media_whatsapp,images/train/e20_train_02899_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_02899_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/9616.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,bbfcb7fac09b1c0f1fbf8990fdf7924a0b13a8b8c69706f6c0516eb166ba3b6e,f0e8e9484c68f0f0,18180408062cfffe
e20_train_02900_clean,images/train/e20_train_02900_clean.png,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,uncompressed,clean,original,self,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip,Academic Research Use / rawir,1de68267b274a34a040382194dd298c9b857862f54b721d00846c8012027fb64,d8c4e4e4cdc9c9cb,3f3f767777657d71
e20_train_02900_resize_jpeg,images/train/e20_train_02900_resize_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,resize_jpeg,80,e20_train_02900_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: resize_75pct_jpeg80,Academic Research Use / rawir,fa13c4d6d396bf47e2c46de0f7ea6a2a828e2e2ca4fe9a8efa4867596fecd63b,d8c4c4e4cdc9c9eb,3f3f767777657d71
e20_train_02900_moderate_jpeg,images/train/e20_train_02900_moderate_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,moderate_jpeg,65,e20_train_02900_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: jpeg65_subsampling420,Academic Research Use / rawir,7cfbeff4b03b8aa1689dbd845245f2c96acd5c5ff5cc16e567fb3a4e30944977,d8c4e4e4cdc9c9cb,3f3f767777657d71
e20_train_02900_severe_jpeg,images/train/e20_train_02900_severe_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,severe_jpeg,40,e20_train_02900_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: jpeg40_subsampling420,Academic Research Use / rawir,ab3531de04232ff30dbd8f04fc88d7f80e8801729899ca236f7d9fe6f4191ef5,d8c4e4e4cdc9c9eb,3f3f767777657d71
e20_train_02900_sequential_jpeg,images/train/e20_train_02900_sequential_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,sequential_jpeg,60,e20_train_02900_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: sequential_jpeg85_jpeg60,Academic Research Use / rawir,7a4f5cbfb3f7e9145d13dec65d31c2741563aa2fb00b81240578894b1f3a0005,d8c4e4e4cdc9c9cb,3f3f767777657d71
e20_train_02900_resize_jpeg_resize,images/train/e20_train_02900_resize_jpeg_resize.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,resize_jpeg_resize,75,e20_train_02900_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: downscale60_jpeg75_upscale,Academic Research Use / rawir,3ad3acf57011a9926b37e35c114291d346fb2a7c889de7193b095171d9351338,d8c4c4e4cdc9c9cb,3f3f767777657d71
e20_train_02900_social_media_whatsapp,images/train/e20_train_02900_social_media_whatsapp.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,social_media_whatsapp,75,e20_train_02900_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: whatsapp_simulation_1280px_q75,Academic Research Use / rawir,e417778691eb88ff2ff8d53238c461b3d7e724bddb3e6d68a9217248e676b35f,d8c4e4e4cdc9c9cb,3f3f767777657d71
e20_train_02901_clean,images/train/e20_train_02901_clean.png,Real,marcosv/rawir (iphonex-samsungs9),none,none,Apple iPhone,iPhone X,uncompressed,clean,original,self,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip,Academic Research Use / rawir,2f4499a55718aaebc95620246ae68a28327a967659ae60c37af3fab3de3789c0,73a9da53a38e9470,18106ffb71c7cebc
e20_train_02901_resize_jpeg,images/train/e20_train_02901_resize_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Apple iPhone,iPhone X,synthetic_compression,resize_jpeg,80,e20_train_02901_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: resize_75pct_jpeg80,Academic Research Use / rawir,8af51ac99a9e3422815470fb16d0fb2015d8cc7412b15f2b2cff9cbf2211cec1,73a9da53a38e9450,18106ffb71c7cebc
e20_train_02901_moderate_jpeg,images/train/e20_train_02901_moderate_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Apple iPhone,iPhone X,synthetic_compression,moderate_jpeg,65,e20_train_02901_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: jpeg65_subsampling420,Academic Research Use / rawir,361cd3a8c08aa85afed488d84ba7098e6a8f3a68308a53198e3b217ff605043b,73a9da53a38e9450,18106ffb71c7cebc
e20_train_02901_severe_jpeg,images/train/e20_train_02901_severe_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Apple iPhone,iPhone X,synthetic_compression,severe_jpeg,40,e20_train_02901_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: jpeg40_subsampling420,Academic Research Use / rawir,d0ff58643460f6f9b61876693452c8d4f28a0bb113292fb7b71266c9d68096a6,73a9da53a38e9450,18106ffb71c7cebc
e20_train_02901_sequential_jpeg,images/train/e20_train_02901_sequential_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Apple iPhone,iPhone X,synthetic_compression,sequential_jpeg,60,e20_train_02901_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: sequential_jpeg85_jpeg60,Academic Research Use / rawir,d7f5a12c57d6b104f2b2f6eb29e7480da8d8c7787d0c79255488368854f46193,73a9da53a38e9450,18106ffb71c7cebc
e20_train_02901_resize_jpeg_resize,images/train/e20_train_02901_resize_jpeg_resize.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Apple iPhone,iPhone X,synthetic_compression,resize_jpeg_resize,75,e20_train_02901_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: downscale60_jpeg75_upscale,Academic Research Use / rawir,1777a81a3d7eee1eb14f57f8703ac0c015adcd23e8f225e4232785151a63c693,73a9da53a38e9450,18106ffb71c7cebc
e20_train_02901_social_media_whatsapp,images/train/e20_train_02901_social_media_whatsapp.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Apple iPhone,iPhone X,synthetic_compression,social_media_whatsapp,75,e20_train_02901_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: whatsapp_simulation_1280px_q75,Academic Research Use / rawir,2c2ddab4ff8040372e37428c31d3ef6641cd1dab27371c8b3e18a9d256dab29a,73a9da53a38e9450,18106ffb71c7cebc
e20_train_02902_clean,images/train/e20_train_02902_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7095.jpg,Apache 2.0,13b561601d21281b58e20156b436c64e294b5501b900018985be1278bd4eb452,e0e4d6ec495f4f5f,7e7e7e3e27010101
e20_train_02902_resize_jpeg,images/train/e20_train_02902_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg,80,e20_train_02902_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7095.jpg | transform: resize_75pct_jpeg80,Apache 2.0,43c5426c0271daf4cd01bef28a400dd3c14004abb882d4ac2268de48dbab93eb,e0e4d6ec495f4f5f,7e7e7e3e27010101
e20_train_02902_moderate_jpeg,images/train/e20_train_02902_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,moderate_jpeg,65,e20_train_02902_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7095.jpg | transform: jpeg65_subsampling420,Apache 2.0,356fb5a79b4726c9ed58a055f3de3c4debed583163eb22512273cfa47dd61bc7,e0e4d6ec495f4f5f,7e7e7e3e27010101
e20_train_02902_severe_jpeg,images/train/e20_train_02902_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,severe_jpeg,40,e20_train_02902_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7095.jpg | transform: jpeg40_subsampling420,Apache 2.0,44c84af27f3ecd799292f2880a183463644155e886cccbcec27f983c2aaf224a,e0e4d6ec495f4f5f,7e7e7e3e27010101
e20_train_02902_sequential_jpeg,images/train/e20_train_02902_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,sequential_jpeg,60,e20_train_02902_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7095.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,3523cd0317b9d5a9d53bc9a0d9e6ef15437d8d0c221d7a8939e3dc123d2f648c,e0e4d6ec495f4f5f,7e7e7e3e27010101
e20_train_02902_resize_jpeg_resize,images/train/e20_train_02902_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_02902_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7095.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,8835006ca27c8cce5f79927877946507cfe03f35984ceddcb4a752641e10d360,e0e4d6ec495f4f5f,7e7e7e3e27010101
e20_train_02902_social_media_whatsapp,images/train/e20_train_02902_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_02902_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7095.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,1a07d5a9c3c631f6d892ce03024f820e7f074117b8b0a7ac4e3e23199572ec3d,e0e4d6ec495f4f5f,7e7e7e3e27010101
e20_train_02903_clean,images/train/e20_train_02903_clean.png,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,uncompressed,clean,original,self,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip,Academic Research Use / rawir,48189c7123d2ca8746f455d21085cc2b54dccaeb2e0dbd26e4916399858eaa23,9bdbcab0b7ad4912,090d0f5e5f7cacdb
e20_train_02903_resize_jpeg,images/train/e20_train_02903_resize_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,resize_jpeg,80,e20_train_02903_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: resize_75pct_jpeg80,Academic Research Use / rawir,e8d1f1e56dc45a52099aee2a3482a3988635291090b971424bd176db12f3304c,9bdbcab0b7ad4912,090d0f5e5f7c88db
e20_train_02903_moderate_jpeg,images/train/e20_train_02903_moderate_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,moderate_jpeg,65,e20_train_02903_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: jpeg65_subsampling420,Academic Research Use / rawir,24b7415b3f066c1ad50975e3ec6d6af426f3d6275594316cec8ace368fb0a5ef,9bdbcab0b7ad4912,090d0f5e5f7cacdb
e20_train_02903_severe_jpeg,images/train/e20_train_02903_severe_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,severe_jpeg,40,e20_train_02903_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: jpeg40_subsampling420,Academic Research Use / rawir,4f824e95e0de9d9e3044002b45c16a3ff0da674045014d9481d9ab1c5d1bee80,9bdbcab0b7ad4912,090d0f5e5f7cacdb
