image_id,orig_id,full_filepath,label,source_pool,generator,device_family,variant_type,is_legacy_ai,is_modern_ai,is_smartphone_real,is_camera_real,is_compressed
e20_train_00048_clean,e20_train_00048_clean,data\e20_training\images\train\e20_train_00048_clean.png,Real,E20,none,Nikon DSLR,clean,0,0,0,1,0
e20_train_00048_resize_jpeg,e20_train_00048_clean,data\e20_training\images\train\e20_train_00048_resize_jpeg.jpg,Real,E20,none,Nikon DSLR,resize_jpeg,0,0,0,1,1
e20_train_00048_moderate_jpeg,e20_train_00048_clean,data\e20_training\images\train\e20_train_00048_moderate_jpeg.jpg,Real,E20,none,Nikon DSLR,moderate_jpeg,0,0,0,1,1
e20_train_00048_severe_jpeg,e20_train_00048_clean,data\e20_training\images\train\e20_train_00048_severe_jpeg.jpg,Real,E20,none,Nikon DSLR,severe_jpeg,0,0,0,1,1
e20_train_00048_sequential_jpeg,e20_train_00048_clean,data\e20_training\images\train\e20_train_00048_sequential_jpeg.jpg,Real,E20,none,Nikon DSLR,sequential_jpeg,0,0,0,1,1
e20_train_00048_resize_jpeg_resize,e20_train_00048_clean,data\e20_training\images\train\e20_train_00048_resize_jpeg_resize.jpg,Real,E20,none,Nikon DSLR,resize_jpeg_resize,0,0,0,1,1
e20_train_00048_social_media_whatsapp,e20_train_00048_clean,data\e20_training\images\train\e20_train_00048_social_media_whatsapp.jpg,Real,E20,none,Nikon DSLR,social_media_whatsapp,0,0,0,1,1
e20_train_02925_clean,e20_train_02925_clean,data\e20_training\images\train\e20_train_02925_clean.png,Real,E20,none,Nikon DSLR,clean,0,0,0,1,0
e20_train_02925_resize_jpeg,e20_train_02925_clean,data\e20_training\images\train\e20_train_02925_resize_jpeg.jpg,Real,E20,none,Nikon DSLR,resize_jpeg,0,0,0,1,1
e20_train_02925_moderate_jpeg,e20_train_02925_clean,data\e20_training\images\train\e20_train_02925_moderate_jpeg.jpg,Real,E20,none,Nikon DSLR,moderate_jpeg,0,0,0,1,1
e20_train_02925_severe_jpeg,e20_train_02925_clean,data\e20_training\images\train\e20_train_02925_severe_jpeg.jpg,Real,E20,none,Nikon DSLR,severe_jpeg,0,0,0,1,1
e20_train_02925_sequential_jpeg,e20_train_02925_clean,data\e20_training\images\train\e20_train_02925_sequential_jpeg.jpg,Real,E20,none,Nikon DSLR,sequential_jpeg,0,0,0,1,1
e20_train_02925_resize_jpeg_resize,e20_train_02925_clean,data\e20_training\images\train\e20_train_02925_resize_jpeg_resize.jpg,Real,E20,none,Nikon DSLR,resize_jpeg_resize,0,0,0,1,1
e20_train_02925_social_media_whatsapp,e20_train_02925_clean,data\e20_training\images\train\e20_train_02925_social_media_whatsapp.jpg,Real,E20,none,Nikon DSLR,social_media_whatsapp,0,0,0,1,1
e20_train_01594_clean,e20_train_01594_clean,data\e20_training\images\train\e20_train_01594_clean.png,Real,E20,none,Nikon DSLR,clean,0,0,0,1,0
e20_train_01594_resize_jpeg,e20_train_01594_clean,data\e20_training\images\train\e20_train_01594_resize_jpeg.jpg,Real,E20,none,Nikon DSLR,resize_jpeg,0,0,0,1,1
e20_train_01594_moderate_jpeg,e20_train_01594_clean,data\e20_training\images\train\e20_train_01594_moderate_jpeg.jpg,Real,E20,none,Nikon DSLR,moderate_jpeg,0,0,0,1,1
e20_train_01594_severe_jpeg,e20_train_01594_clean,data\e20_training\images\train\e20_train_01594_severe_jpeg.jpg,Real,E20,none,Nikon DSLR,severe_jpeg,0,0,0,1,1
e20_train_01594_sequential_jpeg,e20_train_01594_clean,data\e20_training\images\train\e20_train_01594_sequential_jpeg.jpg,Real,E20,none,Nikon DSLR,sequential_jpeg,0,0,0,1,1
e20_train_01594_resize_jpeg_resize,e20_train_01594_clean,data\e20_training\images\train\e20_train_01594_resize_jpeg_resize.jpg,Real,E20,none,Nikon DSLR,resize_jpeg_resize,0,0,0,1,1
e20_train_01594_social_media_whatsapp,e20_train_01594_clean,data\e20_training\images\train\e20_train_01594_social_media_whatsapp.jpg,Real,E20,none,Nikon DSLR,social_media_whatsapp,0,0,0,1,1
e20_train_02138_clean,e20_train_02138_clean,data\e20_training\images\train\e20_train_02138_clean.png,Real,E20,none,Nikon DSLR,clean,0,0,0,1,0
e20_train_02138_resize_jpeg,e20_train_02138_clean,data\e20_training\images\train\e20_train_02138_resize_jpeg.jpg,Real,E20,none,Nikon DSLR,resize_jpeg,0,0,0,1,1
e20_train_02138_moderate_jpeg,e20_train_02138_clean,data\e20_training\images\train\e20_train_02138_moderate_jpeg.jpg,Real,E20,none,Nikon DSLR,moderate_jpeg,0,0,0,1,1
e20_train_02138_severe_jpeg,e20_train_02138_clean,data\e20_training\images\train\e20_train_02138_severe_jpeg.jpg,Real,E20,none,Nikon DSLR,severe_jpeg,0,0,0,1,1
e20_train_02138_sequential_jpeg,e20_train_02138_clean,data\e20_training\images\train\e20_train_02138_sequential_jpeg.jpg,Real,E20,none,Nikon DSLR,sequential_jpeg,0,0,0,1,1
e20_train_02138_resize_jpeg_resize,e20_train_02138_clean,data\e20_training\images\train\e20_train_02138_resize_jpeg_resize.jpg,Real,E20,none,Nikon DSLR,resize_jpeg_resize,0,0,0,1,1
e20_train_02138_social_media_whatsapp,e20_train_02138_clean,data\e20_training\images\train\e20_train_02138_social_media_whatsapp.jpg,Real,E20,none,Nikon DSLR,social_media_whatsapp,0,0,0,1,1
e20_train_01036_clean,e20_train_01036_clean,data\e20_training\images\train\e20_train_01036_clean.png,Real,E20,none,Nikon DSLR,clean,0,0,0,1,0
e20_train_01036_resize_jpeg,e20_train_01036_clean,data\e20_training\images\train\e20_train_01036_resize_jpeg.jpg,Real,E20,none,Nikon DSLR,resize_jpeg,0,0,0,1,1
e20_train_01036_moderate_jpeg,e20_train_01036_clean,data\e20_training\images\train\e20_train_01036_moderate_jpeg.jpg,Real,E20,none,Nikon DSLR,moderate_jpeg,0,0,0,1,1
e20_train_01036_severe_jpeg,e20_train_01036_clean,data\e20_training\images\train\e20_train_01036_severe_jpeg.jpg,Real,E20,none,Nikon DSLR,severe_jpeg,0,0,0,1,1
e20_train_01036_sequential_jpeg,e20_train_01036_clean,data\e20_training\images\train\e20_train_01036_sequential_jpeg.jpg,Real,E20,none,Nikon DSLR,sequential_jpeg,0,0,0,1,1
e20_train_01036_resize_jpeg_resize,e20_train_01036_clean,data\e20_training\images\train\e20_train_01036_resize_jpeg_resize.jpg,Real,E20,none,Nikon DSLR,resize_jpeg_resize,0,0,0,1,1
e20_train_01036_social_media_whatsapp,e20_train_01036_clean,data\e20_training\images\train\e20_train_01036_social_media_whatsapp.jpg,Real,E20,none,Nikon DSLR,social_media_whatsapp,0,0,0,1,1
e20_train_00866_clean,e20_train_00866_clean,data\e20_training\images\train\e20_train_00866_clean.png,Real,E20,none,Nikon DSLR,clean,0,0,0,1,0
e20_train_00866_resize_jpeg,e20_train_00866_clean,data\e20_training\images\train\e20_train_00866_resize_jpeg.jpg,Real,E20,none,Nikon DSLR,resize_jpeg,0,0,0,1,1
e20_train_00866_moderate_jpeg,e20_train_00866_clean,data\e20_training\images\train\e20_train_00866_moderate_jpeg.jpg,Real,E20,none,Nikon DSLR,moderate_jpeg,0,0,0,1,1
e20_train_00866_severe_jpeg,e20_train_00866_clean,data\e20_training\images\train\e20_train_00866_severe_jpeg.jpg,Real,E20,none,Nikon DSLR,severe_jpeg,0,0,0,1,1
e20_train_00866_sequential_jpeg,e20_train_00866_clean,data\e20_training\images\train\e20_train_00866_sequential_jpeg.jpg,Real,E20,none,Nikon DSLR,sequential_jpeg,0,0,0,1,1
e20_train_00866_resize_jpeg_resize,e20_train_00866_clean,data\e20_training\images\train\e20_train_00866_resize_jpeg_resize.jpg,Real,E20,none,Nikon DSLR,resize_jpeg_resize,0,0,0,1,1
e20_train_00866_social_media_whatsapp,e20_train_00866_clean,data\e20_training\images\train\e20_train_00866_social_media_whatsapp.jpg,Real,E20,none,Nikon DSLR,social_media_whatsapp,0,0,0,1,1
e20_train_01341_clean,e20_train_01341_clean,data\e20_training\images\train\e20_train_01341_clean.png,Real,E20,none,Nikon DSLR,clean,0,0,0,1,0
e20_train_01341_resize_jpeg,e20_train_01341_clean,data\e20_training\images\train\e20_train_01341_resize_jpeg.jpg,Real,E20,none,Nikon DSLR,resize_jpeg,0,0,0,1,1
e20_train_01341_moderate_jpeg,e20_train_01341_clean,data\e20_training\images\train\e20_train_01341_moderate_jpeg.jpg,Real,E20,none,Nikon DSLR,moderate_jpeg,0,0,0,1,1
e20_train_01341_severe_jpeg,e20_train_01341_clean,data\e20_training\images\train\e20_train_01341_severe_jpeg.jpg,Real,E20,none,Nikon DSLR,severe_jpeg,0,0,0,1,1
e20_train_01341_sequential_jpeg,e20_train_01341_clean,data\e20_training\images\train\e20_train_01341_sequential_jpeg.jpg,Real,E20,none,Nikon DSLR,sequential_jpeg,0,0,0,1,1
e20_train_01341_resize_jpeg_resize,e20_train_01341_clean,data\e20_training\images\train\e20_train_01341_resize_jpeg_resize.jpg,Real,E20,none,Nikon DSLR,resize_jpeg_resize,0,0,0,1,1
e20_train_01341_social_media_whatsapp,e20_train_01341_clean,data\e20_training\images\train\e20_train_01341_social_media_whatsapp.jpg,Real,E20,none,Nikon DSLR,social_media_whatsapp,0,0,0,1,1
e20_train_01448_clean,e20_train_01448_clean,data\e20_training\images\train\e20_train_01448_clean.png,Real,E20,none,Nikon DSLR,clean,0,0,0,1,0
e20_train_01448_resize_jpeg,e20_train_01448_clean,data\e20_training\images\train\e20_train_01448_resize_jpeg.jpg,Real,E20,none,Nikon DSLR,resize_jpeg,0,0,0,1,1
e20_train_01448_moderate_jpeg,e20_train_01448_clean,data\e20_training\images\train\e20_train_01448_moderate_jpeg.jpg,Real,E20,none,Nikon DSLR,moderate_jpeg,0,0,0,1,1
e20_train_01448_severe_jpeg,e20_train_01448_clean,data\e20_training\images\train\e20_train_01448_severe_jpeg.jpg,Real,E20,none,Nikon DSLR,severe_jpeg,0,0,0,1,1
e20_train_01448_sequential_jpeg,e20_train_01448_clean,data\e20_training\images\train\e20_train_01448_sequential_jpeg.jpg,Real,E20,none,Nikon DSLR,sequential_jpeg,0,0,0,1,1
e20_train_01448_resize_jpeg_resize,e20_train_01448_clean,data\e20_training\images\train\e20_train_01448_resize_jpeg_resize.jpg,Real,E20,none,Nikon DSLR,resize_jpeg_resize,0,0,0,1,1
e20_train_01448_social_media_whatsapp,e20_train_01448_clean,data\e20_training\images\train\e20_train_01448_social_media_whatsapp.jpg,Real,E20,none,Nikon DSLR,social_media_whatsapp,0,0,0,1,1
e20_train_01204_clean,e20_train_01204_clean,data\e20_training\images\train\e20_train_01204_clean.png,Real,E20,none,Nikon DSLR,clean,0,0,0,1,0
e20_train_01204_resize_jpeg,e20_train_01204_clean,data\e20_training\images\train\e20_train_01204_resize_jpeg.jpg,Real,E20,none,Nikon DSLR,resize_jpeg,0,0,0,1,1
e20_train_01204_moderate_jpeg,e20_train_01204_clean,data\e20_training\images\train\e20_train_01204_moderate_jpeg.jpg,Real,E20,none,Nikon DSLR,moderate_jpeg,0,0,0,1,1
e20_train_01204_severe_jpeg,e20_train_01204_clean,data\e20_training\images\train\e20_train_01204_severe_jpeg.jpg,Real,E20,none,Nikon DSLR,severe_jpeg,0,0,0,1,1
e20_train_01204_sequential_jpeg,e20_train_01204_clean,data\e20_training\images\train\e20_train_01204_sequential_jpeg.jpg,Real,E20,none,Nikon DSLR,sequential_jpeg,0,0,0,1,1
e20_train_01204_resize_jpeg_resize,e20_train_01204_clean,data\e20_training\images\train\e20_train_01204_resize_jpeg_resize.jpg,Real,E20,none,Nikon DSLR,resize_jpeg_resize,0,0,0,1,1
e20_train_01204_social_media_whatsapp,e20_train_01204_clean,data\e20_training\images\train\e20_train_01204_social_media_whatsapp.jpg,Real,E20,none,Nikon DSLR,social_media_whatsapp,0,0,0,1,1
e20_train_00803_clean,e20_train_00803_clean,data\e20_training\images\train\e20_train_00803_clean.jpg,Real,E20,none,Google Pixel,clean,0,0,1,0,0
e20_train_00803_resize_jpeg,e20_train_00803_clean,data\e20_training\images\train\e20_train_00803_resize_jpeg.jpg,Real,E20,none,Google Pixel,resize_jpeg,0,0,1,0,1
e20_train_00803_moderate_jpeg,e20_train_00803_clean,data\e20_training\images\train\e20_train_00803_moderate_jpeg.jpg,Real,E20,none,Google Pixel,moderate_jpeg,0,0,1,0,1
e20_train_00803_severe_jpeg,e20_train_00803_clean,data\e20_training\images\train\e20_train_00803_severe_jpeg.jpg,Real,E20,none,Google Pixel,severe_jpeg,0,0,1,0,1
e20_train_00803_sequential_jpeg,e20_train_00803_clean,data\e20_training\images\train\e20_train_00803_sequential_jpeg.jpg,Real,E20,none,Google Pixel,sequential_jpeg,0,0,1,0,1
e20_train_00803_resize_jpeg_resize,e20_train_00803_clean,data\e20_training\images\train\e20_train_00803_resize_jpeg_resize.jpg,Real,E20,none,Google Pixel,resize_jpeg_resize,0,0,1,0,1
e20_train_00803_social_media_whatsapp,e20_train_00803_clean,data\e20_training\images\train\e20_train_00803_social_media_whatsapp.jpg,Real,E20,none,Google Pixel,social_media_whatsapp,0,0,1,0,1
e20_train_00356_clean,e20_train_00356_clean,data\e20_training\images\train\e20_train_00356_clean.jpg,Real,E20,none,Google Pixel,clean,0,0,1,0,0
e20_train_00356_resize_jpeg,e20_train_00356_clean,data\e20_training\images\train\e20_train_00356_resize_jpeg.jpg,Real,E20,none,Google Pixel,resize_jpeg,0,0,1,0,1
e20_train_00356_moderate_jpeg,e20_train_00356_clean,data\e20_training\images\train\e20_train_00356_moderate_jpeg.jpg,Real,E20,none,Google Pixel,moderate_jpeg,0,0,1,0,1
e20_train_00356_severe_jpeg,e20_train_00356_clean,data\e20_training\images\train\e20_train_00356_severe_jpeg.jpg,Real,E20,none,Google Pixel,severe_jpeg,0,0,1,0,1
e20_train_00356_sequential_jpeg,e20_train_00356_clean,data\e20_training\images\train\e20_train_00356_sequential_jpeg.jpg,Real,E20,none,Google Pixel,sequential_jpeg,0,0,1,0,1
e20_train_00356_resize_jpeg_resize,e20_train_00356_clean,data\e20_training\images\train\e20_train_00356_resize_jpeg_resize.jpg,Real,E20,none,Google Pixel,resize_jpeg_resize,0,0,1,0,1
e20_train_00356_social_media_whatsapp,e20_train_00356_clean,data\e20_training\images\train\e20_train_00356_social_media_whatsapp.jpg,Real,E20,none,Google Pixel,social_media_whatsapp,0,0,1,0,1
e20_train_02322_clean,e20_train_02322_clean,data\e20_training\images\train\e20_train_02322_clean.jpg,Real,E20,none,Google Pixel,clean,0,0,1,0,0
e20_train_02322_resize_jpeg,e20_train_02322_clean,data\e20_training\images\train\e20_train_02322_resize_jpeg.jpg,Real,E20,none,Google Pixel,resize_jpeg,0,0,1,0,1
e20_train_02322_moderate_jpeg,e20_train_02322_clean,data\e20_training\images\train\e20_train_02322_moderate_jpeg.jpg,Real,E20,none,Google Pixel,moderate_jpeg,0,0,1,0,1
e20_train_02322_severe_jpeg,e20_train_02322_clean,data\e20_training\images\train\e20_train_02322_severe_jpeg.jpg,Real,E20,none,Google Pixel,severe_jpeg,0,0,1,0,1
e20_train_02322_sequential_jpeg,e20_train_02322_clean,data\e20_training\images\train\e20_train_02322_sequential_jpeg.jpg,Real,E20,none,Google Pixel,sequential_jpeg,0,0,1,0,1
e20_train_02322_resize_jpeg_resize,e20_train_02322_clean,data\e20_training\images\train\e20_train_02322_resize_jpeg_resize.jpg,Real,E20,none,Google Pixel,resize_jpeg_resize,0,0,1,0,1
e20_train_02322_social_media_whatsapp,e20_train_02322_clean,data\e20_training\images\train\e20_train_02322_social_media_whatsapp.jpg,Real,E20,none,Google Pixel,social_media_whatsapp,0,0,1,0,1
e20_train_02128_clean,e20_train_02128_clean,data\e20_training\images\train\e20_train_02128_clean.jpg,Real,E20,none,Google Pixel,clean,0,0,1,0,0
e20_train_02128_resize_jpeg,e20_train_02128_clean,data\e20_training\images\train\e20_train_02128_resize_jpeg.jpg,Real,E20,none,Google Pixel,resize_jpeg,0,0,1,0,1
e20_train_02128_moderate_jpeg,e20_train_02128_clean,data\e20_training\images\train\e20_train_02128_moderate_jpeg.jpg,Real,E20,none,Google Pixel,moderate_jpeg,0,0,1,0,1
e20_train_02128_severe_jpeg,e20_train_02128_clean,data\e20_training\images\train\e20_train_02128_severe_jpeg.jpg,Real,E20,none,Google Pixel,severe_jpeg,0,0,1,0,1
e20_train_02128_sequential_jpeg,e20_train_02128_clean,data\e20_training\images\train\e20_train_02128_sequential_jpeg.jpg,Real,E20,none,Google Pixel,sequential_jpeg,0,0,1,0,1
e20_train_02128_resize_jpeg_resize,e20_train_02128_clean,data\e20_training\images\train\e20_train_02128_resize_jpeg_resize.jpg,Real,E20,none,Google Pixel,resize_jpeg_resize,0,0,1,0,1
e20_train_02128_social_media_whatsapp,e20_train_02128_clean,data\e20_training\images\train\e20_train_02128_social_media_whatsapp.jpg,Real,E20,none,Google Pixel,social_media_whatsapp,0,0,1,0,1
e20_train_01203_clean,e20_train_01203_clean,data\e20_training\images\train\e20_train_01203_clean.jpg,Real,E20,none,Google Pixel,clean,0,0,1,0,0
e20_train_01203_resize_jpeg,e20_train_01203_clean,data\e20_training\images\train\e20_train_01203_resize_jpeg.jpg,Real,E20,none,Google Pixel,resize_jpeg,0,0,1,0,1
e20_train_01203_moderate_jpeg,e20_train_01203_clean,data\e20_training\images\train\e20_train_01203_moderate_jpeg.jpg,Real,E20,none,Google Pixel,moderate_jpeg,0,0,1,0,1
e20_train_01203_severe_jpeg,e20_train_01203_clean,data\e20_training\images\train\e20_train_01203_severe_jpeg.jpg,Real,E20,none,Google Pixel,severe_jpeg,0,0,1,0,1
e20_train_01203_sequential_jpeg,e20_train_01203_clean,data\e20_training\images\train\e20_train_01203_sequential_jpeg.jpg,Real,E20,none,Google Pixel,sequential_jpeg,0,0,1,0,1
e20_train_01203_resize_jpeg_resize,e20_train_01203_clean,data\e20_training\images\train\e20_train_01203_resize_jpeg_resize.jpg,Real,E20,none,Google Pixel,resize_jpeg_resize,0,0,1,0,1
e20_train_01203_social_media_whatsapp,e20_train_01203_clean,data\e20_training\images\train\e20_train_01203_social_media_whatsapp.jpg,Real,E20,none,Google Pixel,social_media_whatsapp,0,0,1,0,1
e20_train_01531_clean,e20_train_01531_clean,data\e20_training\images\train\e20_train_01531_clean.jpg,Real,E20,none,Google Pixel,clean,0,0,1,0,0
e20_train_01531_resize_jpeg,e20_train_01531_clean,data\e20_training\images\train\e20_train_01531_resize_jpeg.jpg,Real,E20,none,Google Pixel,resize_jpeg,0,0,1,0,1
e20_train_01531_moderate_jpeg,e20_train_01531_clean,data\e20_training\images\train\e20_train_01531_moderate_jpeg.jpg,Real,E20,none,Google Pixel,moderate_jpeg,0,0,1,0,1
e20_train_01531_severe_jpeg,e20_train_01531_clean,data\e20_training\images\train\e20_train_01531_severe_jpeg.jpg,Real,E20,none,Google Pixel,severe_jpeg,0,0,1,0,1
e20_train_01531_sequential_jpeg,e20_train_01531_clean,data\e20_training\images\train\e20_train_01531_sequential_jpeg.jpg,Real,E20,none,Google Pixel,sequential_jpeg,0,0,1,0,1
e20_train_01531_resize_jpeg_resize,e20_train_01531_clean,data\e20_training\images\train\e20_train_01531_resize_jpeg_resize.jpg,Real,E20,none,Google Pixel,resize_jpeg_resize,0,0,1,0,1
e20_train_01531_social_media_whatsapp,e20_train_01531_clean,data\e20_training\images\train\e20_train_01531_social_media_whatsapp.jpg,Real,E20,none,Google Pixel,social_media_whatsapp,0,0,1,0,1
e20_train_00628_clean,e20_train_00628_clean,data\e20_training\images\train\e20_train_00628_clean.jpg,Real,E20,none,Google Pixel,clean,0,0,1,0,0
e20_train_00628_resize_jpeg,e20_train_00628_clean,data\e20_training\images\train\e20_train_00628_resize_jpeg.jpg,Real,E20,none,Google Pixel,resize_jpeg,0,0,1,0,1
e20_train_00628_moderate_jpeg,e20_train_00628_clean,data\e20_training\images\train\e20_train_00628_moderate_jpeg.jpg,Real,E20,none,Google Pixel,moderate_jpeg,0,0,1,0,1
e20_train_00628_severe_jpeg,e20_train_00628_clean,data\e20_training\images\train\e20_train_00628_severe_jpeg.jpg,Real,E20,none,Google Pixel,severe_jpeg,0,0,1,0,1
e20_train_00628_sequential_jpeg,e20_train_00628_clean,data\e20_training\images\train\e20_train_00628_sequential_jpeg.jpg,Real,E20,none,Google Pixel,sequential_jpeg,0,0,1,0,1
e20_train_00628_resize_jpeg_resize,e20_train_00628_clean,data\e20_training\images\train\e20_train_00628_resize_jpeg_resize.jpg,Real,E20,none,Google Pixel,resize_jpeg_resize,0,0,1,0,1
e20_train_00628_social_media_whatsapp,e20_train_00628_clean,data\e20_training\images\train\e20_train_00628_social_media_whatsapp.jpg,Real,E20,none,Google Pixel,social_media_whatsapp,0,0,1,0,1
e20_train_02663_clean,e20_train_02663_clean,data\e20_training\images\train\e20_train_02663_clean.jpg,Real,E20,none,Google Pixel,clean,0,0,1,0,0
e20_train_02663_resize_jpeg,e20_train_02663_clean,data\e20_training\images\train\e20_train_02663_resize_jpeg.jpg,Real,E20,none,Google Pixel,resize_jpeg,0,0,1,0,1
e20_train_02663_moderate_jpeg,e20_train_02663_clean,data\e20_training\images\train\e20_train_02663_moderate_jpeg.jpg,Real,E20,none,Google Pixel,moderate_jpeg,0,0,1,0,1
e20_train_02663_severe_jpeg,e20_train_02663_clean,data\e20_training\images\train\e20_train_02663_severe_jpeg.jpg,Real,E20,none,Google Pixel,severe_jpeg,0,0,1,0,1
e20_train_02663_sequential_jpeg,e20_train_02663_clean,data\e20_training\images\train\e20_train_02663_sequential_jpeg.jpg,Real,E20,none,Google Pixel,sequential_jpeg,0,0,1,0,1
e20_train_02663_resize_jpeg_resize,e20_train_02663_clean,data\e20_training\images\train\e20_train_02663_resize_jpeg_resize.jpg,Real,E20,none,Google Pixel,resize_jpeg_resize,0,0,1,0,1
e20_train_02663_social_media_whatsapp,e20_train_02663_clean,data\e20_training\images\train\e20_train_02663_social_media_whatsapp.jpg,Real,E20,none,Google Pixel,social_media_whatsapp,0,0,1,0,1
e20_train_01402_clean,e20_train_01402_clean,data\e20_training\images\train\e20_train_01402_clean.jpg,Real,E20,none,Google Pixel,clean,0,0,1,0,0
e20_train_01402_resize_jpeg,e20_train_01402_clean,data\e20_training\images\train\e20_train_01402_resize_jpeg.jpg,Real,E20,none,Google Pixel,resize_jpeg,0,0,1,0,1
e20_train_01402_moderate_jpeg,e20_train_01402_clean,data\e20_training\images\train\e20_train_01402_moderate_jpeg.jpg,Real,E20,none,Google Pixel,moderate_jpeg,0,0,1,0,1
e20_train_01402_severe_jpeg,e20_train_01402_clean,data\e20_training\images\train\e20_train_01402_severe_jpeg.jpg,Real,E20,none,Google Pixel,severe_jpeg,0,0,1,0,1
e20_train_01402_sequential_jpeg,e20_train_01402_clean,data\e20_training\images\train\e20_train_01402_sequential_jpeg.jpg,Real,E20,none,Google Pixel,sequential_jpeg,0,0,1,0,1
e20_train_01402_resize_jpeg_resize,e20_train_01402_clean,data\e20_training\images\train\e20_train_01402_resize_jpeg_resize.jpg,Real,E20,none,Google Pixel,resize_jpeg_resize,0,0,1,0,1
e20_train_01402_social_media_whatsapp,e20_train_01402_clean,data\e20_training\images\train\e20_train_01402_social_media_whatsapp.jpg,Real,E20,none,Google Pixel,social_media_whatsapp,0,0,1,0,1
e20_train_01012_clean,e20_train_01012_clean,data\e20_training\images\train\e20_train_01012_clean.jpg,Real,E20,none,Google Pixel,clean,0,0,1,0,0
e20_train_01012_resize_jpeg,e20_train_01012_clean,data\e20_training\images\train\e20_train_01012_resize_jpeg.jpg,Real,E20,none,Google Pixel,resize_jpeg,0,0,1,0,1
e20_train_01012_moderate_jpeg,e20_train_01012_clean,data\e20_training\images\train\e20_train_01012_moderate_jpeg.jpg,Real,E20,none,Google Pixel,moderate_jpeg,0,0,1,0,1
e20_train_01012_severe_jpeg,e20_train_01012_clean,data\e20_training\images\train\e20_train_01012_severe_jpeg.jpg,Real,E20,none,Google Pixel,severe_jpeg,0,0,1,0,1
e20_train_01012_sequential_jpeg,e20_train_01012_clean,data\e20_training\images\train\e20_train_01012_sequential_jpeg.jpg,Real,E20,none,Google Pixel,sequential_jpeg,0,0,1,0,1
e20_train_01012_resize_jpeg_resize,e20_train_01012_clean,data\e20_training\images\train\e20_train_01012_resize_jpeg_resize.jpg,Real,E20,none,Google Pixel,resize_jpeg_resize,0,0,1,0,1
e20_train_01012_social_media_whatsapp,e20_train_01012_clean,data\e20_training\images\train\e20_train_01012_social_media_whatsapp.jpg,Real,E20,none,Google Pixel,social_media_whatsapp,0,0,1,0,1
e20_train_00666_clean,e20_train_00666_clean,data\e20_training\images\train\e20_train_00666_clean.jpg,Real,E20,none,Google Pixel,clean,0,0,1,0,0
e20_train_00666_resize_jpeg,e20_train_00666_clean,data\e20_training\images\train\e20_train_00666_resize_jpeg.jpg,Real,E20,none,Google Pixel,resize_jpeg,0,0,1,0,1
e20_train_00666_moderate_jpeg,e20_train_00666_clean,data\e20_training\images\train\e20_train_00666_moderate_jpeg.jpg,Real,E20,none,Google Pixel,moderate_jpeg,0,0,1,0,1
e20_train_00666_severe_jpeg,e20_train_00666_clean,data\e20_training\images\train\e20_train_00666_severe_jpeg.jpg,Real,E20,none,Google Pixel,severe_jpeg,0,0,1,0,1
e20_train_00666_sequential_jpeg,e20_train_00666_clean,data\e20_training\images\train\e20_train_00666_sequential_jpeg.jpg,Real,E20,none,Google Pixel,sequential_jpeg,0,0,1,0,1
e20_train_00666_resize_jpeg_resize,e20_train_00666_clean,data\e20_training\images\train\e20_train_00666_resize_jpeg_resize.jpg,Real,E20,none,Google Pixel,resize_jpeg_resize,0,0,1,0,1
e20_train_00666_social_media_whatsapp,e20_train_00666_clean,data\e20_training\images\train\e20_train_00666_social_media_whatsapp.jpg,Real,E20,none,Google Pixel,social_media_whatsapp,0,0,1,0,1
e20_train_02197_clean,e20_train_02197_clean,data\e20_training\images\train\e20_train_02197_clean.jpg,Real,E20,none,Google Pixel,clean,0,0,1,0,0
e20_train_02197_resize_jpeg,e20_train_02197_clean,data\e20_training\images\train\e20_train_02197_resize_jpeg.jpg,Real,E20,none,Google Pixel,resize_jpeg,0,0,1,0,1
e20_train_02197_moderate_jpeg,e20_train_02197_clean,data\e20_training\images\train\e20_train_02197_moderate_jpeg.jpg,Real,E20,none,Google Pixel,moderate_jpeg,0,0,1,0,1
e20_train_02197_severe_jpeg,e20_train_02197_clean,data\e20_training\images\train\e20_train_02197_severe_jpeg.jpg,Real,E20,none,Google Pixel,severe_jpeg,0,0,1,0,1
e20_train_02197_sequential_jpeg,e20_train_02197_clean,data\e20_training\images\train\e20_train_02197_sequential_jpeg.jpg,Real,E20,none,Google Pixel,sequential_jpeg,0,0,1,0,1
e20_train_02197_resize_jpeg_resize,e20_train_02197_clean,data\e20_training\images\train\e20_train_02197_resize_jpeg_resize.jpg,Real,E20,none,Google Pixel,resize_jpeg_resize,0,0,1,0,1
e20_train_02197_social_media_whatsapp,e20_train_02197_clean,data\e20_training\images\train\e20_train_02197_social_media_whatsapp.jpg,Real,E20,none,Google Pixel,social_media_whatsapp,0,0,1,0,1
e20_train_01593_clean,e20_train_01593_clean,data\e20_training\images\train\e20_train_01593_clean.jpg,Real,E20,none,Google Pixel,clean,0,0,1,0,0
e20_train_01593_resize_jpeg,e20_train_01593_clean,data\e20_training\images\train\e20_train_01593_resize_jpeg.jpg,Real,E20,none,Google Pixel,resize_jpeg,0,0,1,0,1
e20_train_01593_moderate_jpeg,e20_train_01593_clean,data\e20_training\images\train\e20_train_01593_moderate_jpeg.jpg,Real,E20,none,Google Pixel,moderate_jpeg,0,0,1,0,1
